PCTNUM,PRECINCTNA,CDE_COUNTY,COUNTYNAME,Registered Voters,Harris,Trump,Oliver,Stein,Write-in,PresTot,Gallego,Lake,Quintana,Write-in,SenTot,Engel,Ciscomani,Eastwood,Write-in,"GRIJALVA, RAÃšL M.","BUTIEREZ SR., DANIEL FRANCIS",Write-in,"SHAH, AMISH","SCHWEIKERT, DAVID",Write-in,"NEZ, JONATHAN","CRANE, ELI",Write-in,"ANSARI, YASSAMIN","ZINK, JEFF","AVERSA, ALAN",Write-in,"STANTON, GREG","COOPER, KELLY","BECK-JONES, VINCENT",Write-in,"SCHAFFNER, KATRINA","BIGGS, ANDY",Write-in,"WHITTEN, GREGORY","HAMADEH, ABRAHAM ""ABE""",Write-in,"SMITH, QUACY","GOSAR, PAUL",Write-in
MC0005,0005 ADORA,MC,Maricopa,4766,1656,2467,25,24,13,4185,1806,2244,55,8,4113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1583,2374,2,0,0,0,0,0,0
MC0006,0006 AGRITOPIA,MC,Maricopa,3225,1174,1422,15,19,20,2650,1210,1332,48,11,2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,1389,4,0,0,0,0,0,0
MC0007,0007 AGUA FRIA,MC,Maricopa,1560,572,772,6,1,5,1356,611,697,33,3,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,712,1,0,0,0
MC0008,0008 AGUILA,MC,Maricopa,468,72,264,1,3,1,341,90,241,9,1,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,255,0
MC0009,0009 AHWATUKEE,MC,Maricopa,3724,1821,1395,23,18,15,3272,1896,1276,60,8,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,1345,35,2,0,0,0,0,0,0,0,0,0
MC0010,0010 AIRLINE CANAL,MC,Maricopa,5038,1961,1883,21,16,13,3894,2079,1658,93,7,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,1709,8
MC0011,0011 ALAMO,MC,Maricopa,3667,1578,1216,22,22,14,2852,1655,1070,90,6,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,1160,57,1,0,0,0,0,0,0,0,0,0
MC0012,0012 ALEXANDER,MC,Maricopa,5052,2671,1755,24,37,18,4505,2825,1566,58,10,4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613,1726,42,0,0,0,0,0,0,0,0,0,0
MC0013,0013 ALHAMBRA,MC,Maricopa,1269,424,206,0,2,1,633,445,164,17,1,627,0,0,0,0,0,0,0,0,0,0,0,0,0,390,173,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0014,0014 ALMA,MC,Maricopa,12,0,5,0,0,0,5,0,3,1,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0015,0015 ALPACA,MC,Maricopa,1769,690,926,6,3,3,1628,727,868,20,0,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,875,2,0,0,0
MC0016,0016 ALSUP,MC,Maricopa,1051,254,541,1,2,2,800,281,492,12,1,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,511,2
MC0017,0017 ALTADENA,MC,Maricopa,1501,435,768,5,8,4,1220,471,698,34,1,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,712,2,0,0,0
MC0018,0018 ALVARADO,MC,Maricopa,2051,773,577,7,6,3,1366,814,485,40,5,1344,0,0,0,0,784,474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0019,0019 AMBER,MC,Maricopa,1638,693,684,9,14,8,1408,750,611,29,2,1392,0,0,0,0,0,0,0,699,651,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0020,0020 ANDERSON,MC,Maricopa,2033,810,826,10,6,5,1657,837,753,44,1,1635,0,0,0,0,0,0,0,782,789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0021,0021 ANDORA,MC,Maricopa,2600,1074,1026,9,19,4,2132,1110,927,51,5,2093,0,0,0,0,0,0,0,1041,969,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0022,0022 ANGELA,MC,Maricopa,4338,1607,2128,20,23,15,3793,1707,1932,70,5,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,2016,6,0,0,0
MC0023,0023 ANNETTE,MC,Maricopa,3297,1231,1508,18,12,10,2779,1320,1351,63,6,2740,0,0,0,0,0,0,0,1226,1441,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0024,0024 APACHE,MC,Maricopa,1896,467,946,10,5,4,1432,523,854,33,3,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,894,1,0,0,0,0,0,0
MC0025,0025 APACHE PARK,MC,Maricopa,1690,538,805,15,4,5,1367,583,740,23,3,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,746,2,0,0,0
MC0026,0026 APACHE WELLS,MC,Maricopa,5054,1764,2604,21,14,12,4415,1910,2333,90,15,4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,2504,54,3,0,0,0,0,0,0,0,0,0
MC0027,0027 APOLLO,MC,Maricopa,783,283,316,6,5,3,613,291,296,19,2,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,292,2,0,0,0
MC0028,0028 ARBOLEDA,MC,Maricopa,4079,1091,2260,21,20,20,3412,1202,2099,68,5,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,2250,36,2,0,0,0,0,0,0,0,0,0
MC0029,0029 ARBOR,MC,Maricopa,1094,300,620,8,4,4,936,333,586,7,2,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,607,1
MC0030,0030 ARCADIA,MC,Maricopa,3033,1453,1126,15,15,7,2616,1550,996,27,2,2575,0,0,0,0,0,0,0,1435,1094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0031,0031 ARDMORE,MC,Maricopa,4777,2447,1046,13,18,15,3539,2537,893,85,2,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,959,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0032,0032 ARENA,MC,Maricopa,261,70,149,2,2,2,225,79,138,5,1,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,144,1
MC0033,0033 ARLINGTON,MC,Maricopa,44,6,32,0,0,0,38,9,28,1,0,38,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0034,0034 ARROWHEAD RANCH,MC,Maricopa,1927,694,966,14,12,3,1689,765,874,25,1,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,893,3,0,0,0
MC0035,0035 ARTESIAN,MC,Maricopa,2996,1206,1277,15,14,7,2519,1274,1129,62,8,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,1206,0,0,0,0,0,0,0
MC0036,0036 ASANTE,MC,Maricopa,3503,796,2345,14,6,9,3170,933,2141,53,1,3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,2183,4
MC0037,0037 ASHLAND RANCH,MC,Maricopa,4720,1707,1963,19,19,12,3720,1829,1719,77,5,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,1800,5,0,0,0,0,0,0
MC0038,0038 ASPEN,MC,Maricopa,1155,351,464,2,5,2,824,381,409,31,0,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,443,0,0,0,0,0,0,0
MC0039,0039 ASTER,MC,Maricopa,2149,831,1087,9,5,6,1938,885,998,22,6,1911,0,0,0,0,0,0,0,808,1063,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0040,0040 ATHENS,MC,Maricopa,2777,931,1230,13,4,5,2183,1017,1093,43,5,2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,1123,6,0,0,0
MC0041,0041 AUGUSTA,MC,Maricopa,1268,479,355,5,11,1,851,527,288,28,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,312,2,0,0,0
MC0042,0042 AUGUSTA RANCH,MC,Maricopa,3809,1146,1836,14,10,9,3015,1234,1673,55,6,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,1746,6,0,0,0,0,0,0
MC0043,0043 AVIANO,MC,Maricopa,4217,1821,1926,14,23,11,3795,1976,1717,42,2,3737,0,0,0,0,0,0,0,1772,1910,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0044,0044 AVIATION,MC,Maricopa,1948,784,677,6,21,6,1494,831,583,45,4,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,622,1,0,0,0,0,0,0
MC0045,0045 AVONDALE,MC,Maricopa,2074,694,421,6,2,1,1124,752,339,32,0,1123,0,0,0,0,703,345,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0046,0046 AZALEA,MC,Maricopa,3452,1376,1505,15,38,12,2946,1467,1367,72,4,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,1494,4,0,0,0,0,0,0
MC0047,0047 AZTEC SPRINGS,MC,Maricopa,4644,1577,2056,20,16,16,3685,1712,1828,95,8,3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,1968,55,4,0,0,0,0,0,0,0,0,0
MC0048,0048 BALBOA,MC,Maricopa,3435,1726,923,11,30,15,2705,1795,782,61,10,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,856,69,4,0,0,0,0,0,0,0,0,0
MC0049,0049 BALSZ,MC,Maricopa,3688,1686,575,6,20,8,2295,1757,454,42,3,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,1617,485,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0050,0050 BANFF,MC,Maricopa,4140,1344,1820,14,11,6,3195,1432,1635,58,5,3130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,1688,4
MC0051,0051 BARNES,MC,Maricopa,2111,1034,828,9,5,9,1885,1086,747,28,2,1863,0,0,0,0,0,0,0,1024,787,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0052,0052 BARNEY,MC,Maricopa,3241,1030,1572,7,4,10,2623,1083,1454,38,3,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,1505,3,0,0,0,0,0,0
MC0053,0053 BAYSHORE,MC,Maricopa,5947,2387,2586,19,30,14,5036,2531,2339,85,7,4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,2484,8,0,0,0,0,0,0
MC0054,0054 BEARDSLEY,MC,Maricopa,4609,1585,2391,24,19,10,4029,1680,2228,50,5,3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,2282,5,0,0,0
MC0055,0055 BERRIDGE,MC,Maricopa,1222,591,271,6,8,5,881,619,228,25,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,570,245,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0056,0056 BERYL,MC,Maricopa,1864,715,705,8,8,4,1440,767,609,37,2,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,635,4,0,0,0
MC0057,0057 BETHANY,MC,Maricopa,1679,804,670,8,7,3,1492,848,615,14,0,1477,0,0,0,0,0,0,0,763,676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0058,0058 BETHANY PARK,MC,Maricopa,1093,377,206,3,7,4,597,400,172,27,2,601,0,0,0,0,0,0,0,0,0,0,0,0,0,375,179,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0059,0059 BETHUNE,MC,Maricopa,1951,678,221,3,4,5,911,704,164,33,1,902,0,0,0,0,0,0,0,0,0,0,0,0,0,647,173,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0060,0060 BILTMORE,MC,Maricopa,2557,1232,1043,9,9,10,2303,1304,933,23,9,2269,0,0,0,0,0,0,0,1170,1066,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0061,0061 BISCUIT FLAT,MC,Maricopa,902,234,578,2,3,5,822,252,555,10,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,533,4,0,0,0
MC0062,0062 BISHOP,MC,Maricopa,1415,639,568,7,3,6,1223,673,510,17,1,1201,0,0,0,0,0,0,0,609,559,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0063,0063 BLACK CANYON,MC,Maricopa,2263,791,630,4,10,6,1441,820,549,43,2,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,551,5,0,0,0
MC0064,0064 BLACK GOLD,MC,Maricopa,2495,922,1366,8,7,6,2309,992,1266,33,1,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,1290,2,0,0,0
MC0065,0065 BLACKHAWK,MC,Maricopa,3433,1229,1459,20,22,10,2740,1312,1272,99,10,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,1305,7,0,0,0
MC0066,0066 BLOOM,MC,Maricopa,2368,717,1056,8,16,4,1801,780,930,67,5,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,985,3,0,0,0,0,0,0
MC0067,0067 BLUE HORIZONS,MC,Maricopa,3046,1046,1305,10,11,6,2378,1141,1136,66,2,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1172,5
MC0068,0068 BLUE SKY,MC,Maricopa,1042,363,598,2,1,4,968,398,550,10,3,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,570,0,0,0,0
MC0069,0069 BLUEBIRD,MC,Maricopa,5712,2265,2133,28,21,18,4465,2391,1879,124,4,4398,0,0,0,0,0,0,0,2199,2023,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0070,0070 BLUEFIELD,MC,Maricopa,3410,1139,1544,19,12,6,2720,1253,1337,60,7,2657,0,0,0,0,0,0,0,1129,1409,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0071,0071 BLUEJAY,MC,Maricopa,1614,642,749,2,9,7,1409,682,679,15,7,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,725,5,0,0,0,0,0,0
MC0072,0072 BOLERO,MC,Maricopa,651,301,92,0,3,0,396,314,68,10,1,393,0,0,0,0,0,0,0,0,0,0,0,0,0,296,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0073,0073 BONANZA,MC,Maricopa,1857,701,1000,2,5,2,1710,747,929,22,1,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,948,1,0,0,0
MC0074,0074 BONSALL PARK,MC,Maricopa,795,247,144,1,6,0,398,263,111,16,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,240,119,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MC0075,0075 BOULDER MOUNTAIN,MC,Maricopa,3981,1342,2262,9,14,20,3647,1453,2093,45,8,3599,0,0,0,0,0,0,0,1281,2243,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
